,x,,,
1247,8.058060838,,,
1248,8.295477596,,,
1249,12.6011749,,,
1250,7.147468765,,,
1251,12.833292,,,
1252,7.756455479,,,
1253,5.024551595,,,
1254,10.1862518,,,
1255,8.234319347,,,
1256,9.945963611,,,
1257,8.433618087,,,
1258,10.54154788,,,
1259,11.35727228,,,
1260,13.3700685,,,
1261,9.466387949,,,
1262,12.15679572,,,
1263,9.77524062,,,
1264,11.92428149,,,
1265,11.92849088,,,
1266,6.320643504,,,
1267,11.18553318,,,
1268,9.065268826,,,
1269,9.739537456,,,
1270,7.482086184,,,
1271,9.277426892,,,
1272,8.87599127,,,
1273,5.802038617,,,
1274,7.491462412,,,
1275,9.185058622,,,
1276,8.034977891,,,
1277,11.58848694,,,
1278,10.60356049,,,
1279,10.12033587,,,
1280,9.160052738,,,
1281,7.146378256,,,
1282,7.758680966,,,
1283,9.244730815,,,
1284,10.33793729,,,
1285,8.106988146,,,
1286,6.965109662,,,
1287,9.769316138,,,
1288,11.29698591,,,
1289,12.13955747,,,
1290,12.76735451,,,
1291,7.083401244,,,
1292,9.821999409,,,
1293,9.222408124,,,
1294,9.67963674,,,
1295,8.05496648,,,
1296,11.31102583,,,
1297,12.10214666,,,
1298,9.189439086,,,
1299,11.11737865,,,
1300,8.661792407,,,
1301,7.360546096,,,
1302,10.99942263,,,
1303,9.666146991,,,
1304,10.28268656,,,
1305,9.672894692,,,
1306,8.7918842,,,
1307,8.548824943,,,
1308,10.9392627,,,
1309,12.83287337,,,
1310,9.453310959,,,
1311,11.23414318,,,
1312,10.98335236,,,
1313,12.92825808,,,
1314,9.810462851,,,
1315,8.137324916,,,
1316,8.628113615,,,
1317,12.3337548,,,
1318,10.60539765,,,
1319,14.40424163,,,
1320,6.909470982,,,
1321,8.995290286,,,
1322,10.74201311,,,
1323,10.01074204,,,
1324,13.19008011,,,
1325,8.669850705,,,
1326,10.6429404,,,
1327,10.8912208,,,
1328,9.611612665,,,
1329,7.555372229,,,
1330,9.931494067,,,
1331,8.040562378,,,
1332,13.30675952,,,
1333,9.038937601,,,
1334,8.571670078,,,
1335,8.7142395,,,
1336,7.442305649,,,
1337,12.36874291,,,
1338,7.410576445,,,
1339,10.92588321,,,
1340,9.363373628,,,
1341,9.927276269,,,
1342,12.91960262,,,
1343,13.02096876,,,
1344,7.417399925,,,
1345,10.0283536,,,
1346,11.56411589,,,
1347,7.311191231,,,
1348,8.977894913,,,
1349,12.10411254,,,
1350,6.994470519,,,
1351,9.84048258,,,
1352,8.282327366,,,
1353,8.37474671,,,
1354,6.441498011,,,
1355,7.919875431,,,
1356,6.91011498,,,
1357,10.90551626,,,
1358,7.36512246,,,
1359,9.826319397,,,
1360,13.08228104,,,
1361,9.354404075,,,
1362,5.291973456,,,
1363,8.106281574,,,
1364,10.81466828,,,
1365,10.98766044,,,
1366,12.06854913,,,
1367,11.44157523,,,
1368,7.666747101,,,
1369,13.9922412,,,
1370,6.766741909,,,
1371,5.591851423,,,
1372,6.305294509,,,
1373,8.610657129,,,
1374,11.28621664,,,
1375,6.090109546,,,
1376,11.71869546,,,
1377,8.792843504,,,
1378,11.22033104,,,
1379,8.660483621,,,
1380,7.29593607,,,
1381,12.67397083,,,
1382,11.2628155,,,
1383,8.428171062,,,
1384,8.425375829,,,
1385,9.821456581,,,
1386,8.178906688,,,
1387,12.66445577,,,
1388,14.36198059,,,
1389,7.165545272,,,
1390,9.137820233,,,
1391,9.074419151,,,
1392,7.50062579,,,
1393,6.870185711,,,
1394,9.267668482,,,
1395,10.06576825,,,
1396,10.90375945,,,
1397,12.07516,,,
1398,7.103116526,,,
1399,9.901550647,,,
1400,5.464203714,,,
1401,6.359116244,,,
1402,10.56572649,,,
1403,10.29531736,,,
1404,10.02814903,,,
1405,8.428685824,,,
1406,9.162444811,,,
1407,8.428858398,,,
1408,9.997155892,,,
1409,5.874916034,,,
1410,9.907223788,,,
1411,9.302380175,,,
1412,8.334968714,,,
1413,14.27293985,,,
1414,8.245211148,,,
1415,11.65589493,,,
1416,10.90296008,,,
1417,8.227558347,,,
1418,10.40474543,,,
1419,11.00792474,,,
1420,9.458301815,,,
1421,8.779579911,,,
1422,6.811596933,,,
1423,9.2306985,,,
1424,9.763961308,,,
1425,6.143809389,,,
1426,5.883374905,,,
1427,6.784456608,,,
1428,9.485632368,,,
1429,8.268586665,,,
1430,11.68986419,,,
1431,8.312755836,,,
1432,10.23485776,,,
1433,8.965289952,,,
1434,7.600717924,,,
1435,10.58176258,,,
1436,12.43881944,,,
1437,7.83869333,,,
1438,5.250456601,,,
1439,3.912203804,,,
1440,10.06603378,,,
1441,9.801470507,,,
1442,10.07185772,,,
1443,6.72710518,,,
1444,10.39003353,,,
1445,11.29665337,,,
1446,11.8652186,,,
1447,9.720195915,,,
1448,11.63787197,,,
1449,9.296416731,,,
1450,8.126284847,,,
1451,8.359067823,,,
1452,7.61414352,,,
1453,10.53197772,,,
1454,7.548774421,,,
1455,11.37013128,,,
1456,9.896574028,,,
1457,12.90071701,,,
1458,7.30025103,,,
1459,7.403731821,,,
1460,10.43982224,,,
1461,9.252569705,,,
1462,9.819860434,,,
1463,11.87304082,,,
1464,10.56760211,,,
1465,6.281987781,,,
1466,6.733998585,,,
1467,5.931379825,,,
1468,11.32960796,,,
1469,8.56733604,,,
1470,9.654202774,,,
1471,7.224601983,,,
1472,12.00973861,,,
1473,8.724861013,,,
1474,7.971000255,,,
1475,6.297893207,,,
1476,7.285801465,,,
1477,9.768642311,,,
1478,4.891276049,,,
1479,11.47808614,,,
1480,13.40936424,,,
1481,12.55634189,,,
1482,10.00787751,,,
1483,10.18076341,,,
1484,10.36250787,,,
1485,14.39611944,,,
1486,8.732527088,,,
1487,10.46452448,,,
1488,14.49637948,,,
1489,11.47389293,,,
1490,9.110860633,,,
1491,12.76167839,,,
1492,9.544482761,,,
1493,9.041375035,,,
1494,9.640230326,,,
1495,10.61003787,,,
1496,5.469112745,,,
1497,10.72665182,,,
1498,11.38857237,,,
1499,12.31196807,,,
1500,11.91217736,,,
1501,8.665890332,,,
1502,12.42519816,,,
1503,10.17954167,,,
1504,11.41760081,,,
1505,9.542709182,,,
1506,14.38108458,,,
1507,7.742302031,,,
1508,9.524071626,,,
1509,10.02156006,,,
1510,12.39147799,,,
1511,7.794631544,,,
1512,6.131684588,,,
1513,7.892742702,,,
1514,7.088082311,,,
1515,8.755131498,,,
1516,6.177235971,,,
1517,8.602580227,,,
1518,7.407817988,,,
1519,6.051366725,,,
1520,8.321087145,,,
1521,11.09490369,,,
1522,11.91528828,,,
1523,9.769551158,,,
1524,7.971741723,,,
1525,9.572101984,,,
1526,8.599403935,,,
1527,10.15357773,,,
1528,10.72824768,,,
1529,9.051138996,,,
1530,12.62330271,,,
1531,6.110170908,,,
1532,11.83734681,,,
1533,11.28802753,,,
1534,11.1702633,,,
1535,11.93783923,,,
1536,9.015668864,,,
1537,10.4571335,,,
1538,9.970698012,,,
1539,10.79770258,,,
1540,7.506298157,,,
1541,8.878222164,,,
1542,6.702963802,,,
1543,9.673208476,,,
1544,11.83343171,,,
1545,7.004080524,,,
1546,12.25688744,,,
1547,9.041481377,,,
1548,6.785641167,,,
1549,6.088009855,,,
1550,7.905165365,,,
1551,13.11165734,,,
1552,9.629809532,,,
1553,9.236315639,,,
1554,8.715212147,,,
1555,10.39646903,,,
1556,7.105332404,,,
1557,10.5132698,,,
1558,9.676808969,,,
1559,9.134019298,,,
1560,9.562904532,,,
1561,7.875466304,,,
1562,9.666818039,,,
1563,10.6106351,,,
1564,11.88967666,,,
1565,8.262763776,,,
1566,11.19320074,,,
1567,12.28057201,,,
1568,8.097031671,,,
1569,12.06624191,,,
1570,8.511511696,,,
1571,10.00895521,,,
1572,13.489803,,,
1573,10.59043271,,,
1574,6.960062517,,,
1575,11.54850749,,,
1576,8.302923344,,,
1577,9.771171491,,,
1578,8.70243903,,,
1579,8.068571083,,,
1580,8.382704474,,,
1581,11.38198773,,,
1582,12.30907318,,,
1583,9.348069112,,,
1584,8.124363797,,,
1585,6.977222616,,,
1586,8.975399977,,,
1587,5.975991381,,,
1588,7.80719491,,,
1589,12.77670146,,,
1590,7.708659197,,,
1591,8.795974357,,,
1592,9.056668649,,,
1593,8.437541806,,,
1594,10.11566527,,,
1595,5.614988401,,,
1596,8.641458756,,,
1597,10.40789739,,,
1598,10.72675767,,,
1599,6.69224704,,,
1600,8.379964007,,,
1601,8.971914689,,,
1602,8.595605959,,,
1603,6.782254488,,,
1604,9.273122474,,,
1605,10.27495169,,,
1606,8.939610958,,,
1607,10.53397274,,,
1608,5.01643843,,,
1609,10.89598572,,,
1610,10.73052606,,,
1611,7.081102481,,,
1612,8.67723612,,,
1613,6.390130682,,,
1614,9.687877133,,,
1615,8.130347051,,,
1616,10.27868126,,,
1617,7.405259994,,,
1618,11.10922567,,,
1619,10.03196846,,,
1620,7.234493014,,,
1621,9.223279063,,,
1622,5.744122324,,,
1623,7.975659647,,,
1624,6.675694059,,,
1625,10.16256996,,,
1626,4.419955087,,,
1627,11.86608154,,,
1628,9.999863747,,,
1629,9.733377081,,,
1630,8.1942059,,,
1631,10.18704833,,,
1632,9.651511345,,,
1633,8.522019821,,,
1634,10.63161934,,,
1635,12.11497208,,,
1636,11.98946572,,,
1637,10.03038449,,,
1638,10.49419223,,,
1639,12.17392947,,,
1640,10.95967344,,,
1641,8.028420619,,,
1642,9.778648807,,,
1643,6.408963577,,,
1644,9.124764602,,,
1645,10.04663361,,,
1646,9.376460197,,,
1647,8.901255345,,,
1648,9.45107704,,,
1649,9.436054189,,,
1650,9.31278086,,,
1651,7.383979079,,,
1652,8.339296096,,,
1653,10.34128523,,,
1654,6.50407892,,,
1655,12.78200459,,,
1656,10.32476509,,,
1657,10.41232033,,,
1658,6.844407644,,,
1659,10.37996772,,,
1660,13.50330787,,,
1661,6.896181956,,,
1662,10.4730091,,,
1663,4.874963086,,,
1664,12.28217043,,,
1665,10.04333933,,,
1666,8.256721162,,,
1667,10.96337022,,,
1668,10.15285592,,,
1669,5.416993978,,,
1670,10.68027473,,,
1671,6.862026055,,,
1672,7.913324417,,,
1673,8.923324291,,,
1674,11.29201405,,,
1675,11.01751243,,,
1676,5.837028977,,,
1677,7.938189396,,,
1678,8.282708309,,,
1679,5.401573886,,,
1680,10.21872761,,,
1681,10.73654713,,,
1682,9.713189707,,,
1683,11.46484419,,,
1684,6.356840857,,,
1685,16.02217494,,,
1686,10.95524836,,,
1687,11.42226738,,,
1688,10.56438681,,,
1689,6.987344282,,,
1690,10.197931,,,
1691,9.911600636,,,
1692,12.12376675,,,
1693,6.994843964,,,
1694,9.930133043,,,
1695,11.64426159,,,
1696,10.43904884,,,
1697,10.4745887,,,
1698,7.333521354,,,
1699,6.791342175,,,
1700,7.801043725,,,
1701,9.630639465,,,
1702,10.23811022,,,
1703,8.241859677,,,
1704,10.21142625,,,
1705,12.37218541,,,
1706,8.503909303,,,
1707,9.374778737,,,
1708,6.318971495,,,
1709,10.19479015,,,
1710,4.964293078,,,
1711,12.97046322,,,
1712,10.08037383,,,
1713,8.517417621,,,
1714,10.58950728,,,
1715,9.238242354,,,
1716,6.754845736,,,
1717,11.14078184,,,
1718,7.322953914,,,
1719,7.863804832,,,
1720,7.816808679,,,
1721,9.632565973,,,
1722,6.332653202,,,
1723,11.46247523,,,
1724,11.14856953,,,
1725,8.416592809,,,
1726,8.778556716,,,
1727,8.848485947,,,
1728,9.687207747,,,
1729,6.198630116,,,
1730,9.352828548,,,
1731,9.682658973,,,
1732,9.158069017,,,
1733,9.819708986,,,
1734,7.326873872,,,
1735,5.209645698,,,
1736,11.62140883,,,
1737,11.04563313,,,
1738,10.92404675,,,
1739,10.4932907,,,
1740,7.91117146,,,
1741,9.347112103,,,
1742,6.752919949,,,
1743,11.8159159,,,
1744,8.867980352,,,
1745,5.986719752,,,
1746,8.143253831,,,
1747,10.30400677,,,
1748,12.48368652,,,
1749,10.92703344,,,
1750,7.314582169,,,
1751,8.193941737,,,
1752,7.398912431,,,
1753,9.792372334,,,
1754,3.840538888,,,
1755,10.24463958,,,
1756,8.251464579,,,
1757,7.915499622,,,
1758,10.52636881,,,
1759,10.82322282,,,
1760,11.50965802,,,
1761,9.990427573,,,
1762,8.7654237,,,
1763,9.301751581,,,
1764,10.38728976,,,
1765,6.739735304,,,
1766,8.002496243,,,
1767,8.336026294,,,
1768,10.78117919,,,
1769,10.63178902,,,
1770,10.38275333,,,
1771,8.791996426,,,
1772,9.434570498,,,
1773,10.53752004,,,
1774,8.694663317,,,
1775,9.681316367,,,
1776,8.420486525,,,
1777,5.595092283,,,
1778,7.934015715,,,
1779,13.07306868,,,
1780,10.06678044,,,
1781,9.279159177,,,
1782,10.72721697,,,
1783,7.697398641,,,
1784,10.02198777,,,
1785,7.932873592,,,
1786,9.421668695,,,
1787,7.620695746,,,
1788,8.293556469,,,
1789,10.08903593,,,
1790,9.484630383,,,
1791,11.88603284,,,
1792,11.0732553,,,
1793,9.639389874,,,
1794,10.34412736,,,
1795,10.14917875,,,
1796,10.54306694,,,
1797,9.406506899,,,
1798,11.3330518,,,
1799,7.562217347,,,
1800,11.94195149,,,
1801,11.3829355,,,
1802,7.68255854,,,
1803,12.29397406,,,
1804,10.86235957,,,
1805,9.911074588,,,
1806,8.612778478,,,
1807,9.098452172,,,
1808,7.630590072,,,
1809,8.79273047,,,
1810,13.70178312,,,
1811,6.279996092,,,
1812,10.57962555,,,
1813,6.981406266,,,
1814,11.8391457,,,
1815,8.201090185,,,
1816,9.694343502,,,
1817,7.448914138,,,
1818,12.022492,,,
1819,11.80929916,,,
1820,9.703217888,,,
1821,8.852823813,,,
1822,13.24042748,,,
1823,9.876792892,,,
1824,10.88780909,,,
1825,8.876754184,,,
1826,9.182566843,,,
1827,12.59822491,,,
1828,7.107151298,,,
1829,9.30968585,,,
1830,10.11697471,,,
1831,9.854512254,,,
1832,11.47973176,,,
1833,12.10771701,,,
1834,6.931462446,,,
1835,5.802298259,,,
1836,9.701249573,,,
1837,9.171362467,,,
1838,10.41354022,,,
1839,6.020653039,,,
1840,14.64254424,,,
1841,10.26743001,,,
1842,10.06567406,,,
1843,10.0677841,,,
1844,4.888892317,,,
1845,8.103403705,,,
1846,8.789793521,,,
1847,10.35384581,,,
1848,9.607396003,,,
1849,11.3203982,,,
1850,9.389486081,,,
1851,8.058939915,,,
1852,9.842368723,,,
1853,10.45548745,,,
1854,10.90059547,,,
1855,10.47872511,,,
1856,6.870616038,,,
1857,7.855564471,,,
1858,11.7851913,,,
1859,7.867101789,,,
1860,10.51011744,,,
1861,3.28996938,,,
1862,9.306256896,,,
1863,10.4307997,,,
1864,13.42704339,,,
1865,6.690241866,,,
1866,9.273928381,,,
1867,10.93141961,,,
1868,6.21470493,,,
1869,9.808771673,,,
1870,11.79594617,,,
1871,8.375716368,,,
1872,8.96279588,,,
1873,11.18237378,,,
1874,10.44099917,,,
1875,10.06208191,,,
1876,6.345579453,,,
1877,9.168138313,,,
1878,8.190816479,,,
1879,9.61618222,,,
1880,9.330325051,,,
1881,8.59855736,,,
1882,11.82186266,,,
1883,10.47462439,,,
1884,9.540005687,,,
1885,12.5509986,,,
1886,9.58290194,,,
1887,11.01956043,,,
1888,14.13576158,,,
1889,11.84408389,,,
1890,11.87414054,,,
1891,9.377637953,,,
1892,7.533667835,,,
1893,10.6937443,,,
1894,7.895535241,,,
1895,10.71551433,,,
1896,10.347523,,,
1897,11.763361,,,
1898,9.124764602,,,
1899,8.311024515,,,
1900,5.879615792,,,
1901,8.822412882,,,
1902,6.503424405,,,
1903,9.427903646,,,
1904,10.90748533,,,
1905,12.08236546,,,
1906,10.71969369,,,
1907,13.05186247,,,
1908,9.688186148,,,
1909,9.046137518,,,
1910,10.1632742,,,
1911,7.539182459,,,
1912,8.36164223,,,
1913,11.95530946,,,
1914,9.16438002,,,
1915,7.901300617,,,
1916,8.508968708,,,
1917,8.573941602,,,
1918,11.06667976,,,
1919,7.122634471,,,
1920,7.605114233,,,
1921,11.05507203,,,
1922,11.60963088,,,
1923,7.584567027,,,
1924,8.87008066,,,
1925,9.973242706,,,
1926,12.68083861,,,
1927,9.902578503,,,
1928,9.981909539,,,
1929,9.560590554,,,
1930,7.879965115,,,
1931,11.1290292,,,
1932,10.54203636,,,
1933,6.285004994,,,
1934,11.89239808,,,
1935,9.46254509,,,
1936,9.236271628,,,
1937,10.17239424,,,
1938,13.28663897,,,
1939,11.50999147,,,
1940,6.614972961,,,
1941,7.785391565,,,
1942,10.24574684,,,
1943,12.32322508,,,
1944,4.664880519,,,
1945,8.742719833,,,
1946,8.45559971,,,
1947,10.15001583,,,
1948,7.242200059,,,
1949,8.783861605,,,
1950,7.74171945,,,
1951,12.78179934,,,
1952,7.65559434,,,
1953,9.87467396,,,
1954,8.955262971,,,
1955,4.078654618,,,
1956,10.15529369,,,
1957,11.93957908,,,
1958,12.82599006,,,
1959,8.774247101,,,
1960,9.515667011,,,
1961,6.181663975,,,
1962,9.141525449,,,
1963,9.745752091,,,
1964,11.50580234,,,
1965,10.031679,,,
1966,9.475054921,,,
1967,10.23633626,,,
1968,8.194323673,,,
1969,6.524036136,,,
1970,10.82719704,,,
1971,9.149577033,,,
1972,6.218542395,,,
1973,7.914529825,,,
1974,9.845712508,,,
1975,8.657823796,,,
1976,6.816646008,,,
1977,10.05242821,,,
1978,5.981036476,,,
1979,9.948843387,,,
1980,8.901113912,,,
1981,9.929130224,,,
1982,7.759957632,,,
1983,11.85700014,,,
1984,4.771485156,,,
1985,11.69032136,,,
1986,9.929532732,,,
1987,10.42207889,,,
1988,9.531695956,,,
1989,12.1139715,,,
1990,6.99701981,,,
1991,10.15160576,,,
1992,10.88012972,,,
1993,9.742524931,,,
1994,9.740895483,,,
1995,8.957107978,,,
1996,6.679043561,,,
1997,11.61875625,,,
1998,7.148873065,,,
1999,10.50203963,,,
2000,9.216424033,,,
2001,11.19907035,,,
2002,8.235426699,,,
2003,11.97140631,,,
2004,8.157499738,,,
2005,9.293428588,,,
2006,11.24632018,,,
2007,3.992453484,,,
2008,9.14311986,,,
2009,9.96590229,,,
2010,9.588113629,,,
2011,12.33641893,,,
2012,10.02702158,,,
2013,11.01739517,,,
2014,7.687568483,,,
2015,10.49380404,,,
2016,9.016014225,,,
2017,11.82817927,,,
2018,8.371419771,,,
2019,9.89534164,,,
2020,8.151615845,,,
2021,10.12698958,,,
2022,9.619060529,,,
2023,8.513415454,,,
2024,9.941543689,,,
2025,8.852537102,,,
2026,9.999461616,,,
2027,8.731782184,,,
2028,11.89968887,,,
2029,9.077659613,,,
2030,11.32646187,,,
2031,12.61724795,,,
2032,10.65575649,,,
2033,11.38692804,,,
2034,9.12652512,,,
2035,11.73419942,,,
2036,8.526662959,,,
2037,8.974730943,,,
2038,9.180144629,,,
2039,9.3103014,,,
2040,11.25516918,,,
2041,12.05094474,,,
2042,7.416531836,,,
2043,12.59773255,,,
2044,11.41532061,,,
2045,9.101161593,,,
2046,10.62924399,,,
2047,4.314243886,,,
2048,10.4791633,,,
2049,8.154912382,,,
2050,8.929350928,,,
2051,11.90712108,,,
2052,12.67269499,,,
2053,8.304166122,,,
2054,10.4397231,,,
2055,10.92714985,,,
2056,10.09677049,,,
2057,8.262580999,,,
2058,9.620307707,,,
2059,8.563926388,,,
2060,9.119399377,,,
2061,9.933213064,,,
2062,9.743582786,,,
2063,7.916981416,,,
2064,10.08179709,,,
2065,6.83193361,,,
2066,12.99079423,,,
2067,9.767393754,,,
2068,10.14710435,,,
2069,9.276090758,,,
2070,5.830607922,,,
2071,10.73648529,,,
2072,6.857544726,,,
2073,10.09697231,,,
2074,9.958372179,,,
2075,9.013499167,,,
2076,11.84613261,,,
2077,7.224708628,,,
2078,12.26480956,,,
2079,14.38467802,,,
2080,6.928165439,,,
2081,7.761358321,,,
2082,10.36478966,,,
2083,9.159983935,,,
2084,7.934805277,,,
2085,7.75349579,,,
2086,12.53500637,,,
2087,8.407152947,,,
2088,10.71421271,,,
2089,5.307017431,,,
2090,9.354655145,,,
2091,10.88457013,,,
2092,11.07565088,,,
2093,10.89812882,,,
2094,9.00961516,,,
2095,9.043915276,,,
2096,7.121073661,,,
2097,15.08734269,,,
2098,9.520753242,,,
2099,8.809788276,,,
2100,13.49905426,,,
2101,6.524145623,,,
2102,11.80443242,,,
2103,8.532679694,,,
2104,7.522375735,,,
2105,7.584780676,,,
2106,11.83218048,,,
2107,11.09367624,,,
2108,7.288611856,,,
2109,8.709281387,,,
2110,7.768489829,,,
2111,11.16987682,,,
2112,10.74928879,,,
2113,8.832995158,,,
2114,6.538380244,,,
2115,9.55746795,,,
2116,11.80853388,,,
2117,12.75325757,,,
2118,10.15869034,,,
2119,9.756940213,,,
2120,11.89944505,,,
2121,11.30981863,,,
2122,11.85851916,,,
2123,12.25613356,,,
2124,9.700876433,,,
2125,10.41827396,,,
2126,7.178979215,,,
2127,11.87991802,,,
2128,10.65091136,,,
2129,7.573720341,,,
2130,6.660244399,,,
2131,8.48366918,,,
2132,9.006537781,,,
2133,11.88256439,,,
2134,9.656596575,,,
2135,10.18641625,,,
2136,13.20590697,,,
2137,9.459561903,,,
2138,6.752067994,,,
2139,3.949080056,,,
2140,9.916923562,,,
2141,9.949206394,,,
2142,6.719800811,,,
2143,12.55988778,,,
2144,10.16419295,,,
2145,8.982346865,,,
2146,6.120351004,,,
2147,14.60151139,,,
2148,10.11049771,,,
2149,8.578259962,,,
2150,11.57304023,,,
2151,9.838599195,,,
2152,8.272798237,,,
2153,9.863702532,,,
2154,7.181347724,,,
2155,8.725598553,,,
2156,9.899291633,,,
2157,7.118549116,,,
2158,11.2854334,,,
2159,7.665808017,,,
2160,12.76580336,,,
2161,8.15310855,,,
2162,10.75681414,,,
2163,7.096798597,,,
2164,10.01884273,,,
2165,10.93751058,,,
2166,14.97582947,,,
2167,8.309869681,,,
2168,9.700823111,,,
2169,4.508041924,,,
2170,9.666336209,,,
2171,6.239045573,,,
2172,9.471156645,,,
2173,11.5815092,,,
2174,10.2346962,,,
2175,9.275280342,,,
2176,12.77564098,,,
2177,11.91029949,,,
2178,8.839556508,,,
2179,7.289619695,,,
2180,11.90358772,,,
2181,12.04114709,,,
2182,7.775538182,,,
2183,6.938017319,,,
2184,12.78859194,,,
2185,8.153608631,,,
2186,10.41960189,,,
2187,10.18696228,,,
2188,7.689524809,,,
2189,9.715741875,,,
2190,12.45483919,,,
2191,14.18727879,,,
2192,8.285231051,,,
2193,7.440493189,,,
2194,8.969427797,,,
2195,11.10930673,,,
2196,8.933928283,,,
2197,13.70482968,,,
2198,9.92224008,,,
2199,9.917527808,,,
2200,9.256707604,,,
2201,10.53779917,,,
2202,11.45039726,,,
2203,6.622279565,,,
2204,7.302445418,,,
2205,7.293212351,,,
2206,8.727706766,,,
2207,9.45264775,,,
2208,8.874567085,,,
2209,5.994199943,,,
2210,7.98903333,,,
2211,10.71367757,,,
2212,8.524835073,,,
2213,8.580931681,,,
2214,12.13122277,,,
2215,9.633501765,,,
2216,9.373745558,,,
2217,8.807636514,,,
2218,10.0322293,,,
2219,8.813953798,,,
2220,8.555747512,,,
2221,6.141158873,,,
2222,6.180734659,,,
2223,10.33389683,,,
2224,8.850513204,,,
2225,8.339248374,,,
2226,7.541007411,,,
2227,9.640904742,,,
2228,11.96533627,,,
2229,11.6462567,,,
2230,8.019299161,,,
2231,8.323498226,,,
2232,10.2701466,,,
2233,8.962845596,,,
2234,10.00566189,,,
2235,9.280938192,,,
2236,6.144977614,,,
2237,7.380756296,,,
2238,8.748586483,,,
2239,8.829957513,,,
2240,10.87456249,,,
2241,7.24081919,,,
2242,7.860954279,,,
2243,7.600125628,,,
2244,10.40934783,,,
2245,13.00452913,,,
2246,7.698266363,,,
2247,14.94264754,,,
2248,12.43427664,,,
2249,8.238818364,,,
2250,9.138834391,,,
2251,6.988768128,,,
2252,8.210964697,,,
2253,6.274846215,,,
2254,10.86563384,,,
2255,9.824019121,,,
2256,9.231690615,,,
2257,8.502094284,,,
2258,10.41876889,,,
2259,5.82774759,,,
2260,9.929130224,,,
2261,6.310588367,,,
2262,14.33913061,,,
2263,10.78398261,,,
2264,9.735143919,,,
2265,8.967875645,,,
2266,8.233072919,,,
2267,10.38084029,,,
2268,10.93446146,,,
2269,7.120564451,,,
2270,9.88789391,,,
2271,6.626081345,,,
2272,10.68643767,,,
2273,12.55418074,,,
2274,11.99528374,,,
2275,7.378328746,,,
2276,11.68407013,,,
2277,3.713925956,,,
2278,7.128042926,,,
2279,10.25021779,,,
2280,9.240395325,,,
2281,7.789226746,,,
2282,9.064139537,,,
2283,12.60788921,,,
2284,10.90428273,,,
2285,11.96785224,,,
2286,9.451936019,,,
2287,8.440341902,,,
2288,9.752995944,,,
2289,7.621809281,,,
2290,9.58543792,,,
2291,7.725374093,,,
2292,11.07771324,,,
2293,12.88521765,,,
2294,10.93824877,,,
2295,9.93005705,,,
2296,11.70030844,,,
2297,8.227660541,,,
2298,13.53973835,,,
2299,12.17754515,,,
2300,10.58470824,,,
2301,6.186235354,,,
2302,10.88002724,,,
2303,10.49585243,,,
2304,10.18309906,,,
2305,12.44848866,,,
2306,7.155531888,,,
2307,9.419252762,,,
2308,6.933789396,,,
2309,10.61639114,,,
2310,11.2851251,,,
2311,10.01495531,,,
2312,9.264338635,,,
2313,8.739706755,,,
2314,6.829376386,,,
